external,linkonce,time
26000,44000,1307
26000,45000,1295
26000,46000,1271
26000,47000,1390
26000,48000,1317
26000,49000,1234
26000,50000,1277
27000,1000,1212
27000,2000,1186
27000,3000,1185
27000,4000,1241
27000,5000,1256
27000,6000,1146
27000,7000,1192
27000,8000,1206
27000,9000,1169
27000,10000,1150
27000,11000,1196
27000,12000,1180
27000,13000,1215
27000,14000,1191
27000,15000,1157
27000,16000,1201
27000,17000,1208
27000,18000,1190
27000,19000,1255
27000,20000,1245
27000,21000,1251
27000,22000,1308
27000,23000,1281
27000,24000,1297
27000,25000,1287
27000,26000,1351
27000,27000,1328
27000,28000,1212
27000,29000,1359
27000,30000,1249
27000,31000,1269
27000,32000,1214
27000,33000,1230
27000,34000,1223
27000,35000,1240
27000,36000,1258
27000,37000,1241
27000,38000,1291
27000,39000,1262
27000,40000,1315
27000,41000,1296
27000,42000,1334
27000,43000,1416
27000,44000,1264
27000,45000,1331
27000,46000,1390
27000,47000,1438
27000,48000,1348
27000,49000,1381
27000,50000,1319
28000,1000,1178
28000,2000,1252
28000,3000,1215
28000,4000,1232
28000,5000,1244
28000,6000,1277
28000,7000,1208
28000,8000,1276
28000,9000,1226
28000,10000,1229
28000,11000,1272
28000,12000,1283
28000,13000,1224
28000,14000,1237
28000,15000,1271
28000,16000,1272
28000,17000,1243
28000,18000,1270
28000,19000,1387
28000,20000,1354
28000,21000,1298
28000,22000,1231
28000,23000,1317
28000,24000,1280
28000,25000,1322
28000,26000,1277
28000,27000,1244
28000,28000,1295
28000,29000,1254
28000,30000,1268
28000,31000,1259
28000,32000,1293
28000,33000,1278
28000,34000,1264
28000,35000,1290
28000,36000,1313
28000,37000,1316
28000,38000,1346
28000,39000,1311
28000,40000,1386
28000,41000,1442
28000,42000,1291
28000,43000,1362
28000,44000,1363
28000,45000,1355
28000,46000,1412
28000,47000,1397
28000,48000,1333
28000,49000,1356
28000,50000,1356
29000,1000,1330
29000,2000,1264
29000,3000,1310
29000,4000,1258
29000,5000,1250
29000,6000,1278
29000,7000,1290
29000,8000,1306
29000,9000,1232
29000,10000,1273
29000,11000,1298
29000,12000,1265
29000,13000,1292
29000,14000,1250
29000,15000,1281
29000,16000,1290
29000,17000,1356
29000,18000,1305
29000,19000,1252
29000,20000,1318
29000,21000,1307
29000,22000,1366
29000,23000,1410
29000,24000,1320
29000,25000,1325
29000,26000,1398
29000,27000,1290
29000,28000,1332
29000,29000,1317
29000,30000,1349
29000,31000,1298
29000,32000,1310
29000,33000,1360
29000,34000,1326
29000,35000,1385
29000,36000,1365
29000,37000,1343
29000,38000,1417
29000,39000,1381
29000,40000,1487
29000,41000,1395
29000,42000,1422
29000,43000,1500
29000,44000,1374
29000,45000,1442
29000,46000,1458
29000,47000,1391
29000,48000,1401
29000,49000,1419
29000,50000,1371
30000,1000,1304
30000,2000,1344
30000,3000,1270
30000,4000,1279
30000,5000,1296
30000,6000,1305
30000,7000,1340
30000,8000,1286
30000,9000,1292
30000,10000,1301
30000,11000,1367
30000,12000,1326
30000,13000,1317
30000,14000,1422
30000,15000,1353
30000,16000,1365
30000,17000,1432
30000,18000,1392
30000,19000,1402
30000,20000,1405
30000,21000,1415
30000,22000,1385
30000,23000,1365
30000,24000,1333
30000,25000,1331
30000,26000,1367
30000,27000,1379
30000,28000,1378
30000,29000,1359
30000,30000,1378
30000,31000,1388
30000,32000,1404
30000,33000,1391
30000,34000,1420
30000,35000,1423
30000,36000,1386
30000,37000,1508
30000,38000,1441
30000,39000,1400
30000,40000,1395
30000,41000,1447
30000,42000,1421
30000,43000,1504
30000,44000,1484
30000,45000,1426
30000,46000,1477
30000,47000,1393
30000,48000,1400
30000,49000,1461
30000,50000,1500
31000,1000,1426
31000,2000,1415
31000,3000,1393
31000,4000,1438
31000,5000,1333
31000,6000,1354
31000,7000,1359
31000,8000,1334
31000,9000,1329
31000,10000,1436
31000,11000,1394
31000,12000,1355
31000,13000,1451
31000,14000,1425
31000,15000,1447
31000,16000,1384
31000,17000,1330
31000,18000,1400
31000,19000,1427
31000,20000,1424
31000,21000,1561
31000,22000,1375
31000,23000,1412
31000,24000,1521
31000,25000,1450
31000,26000,1397
31000,27000,1433
31000,28000,1414
31000,29000,1481
31000,30000,1429
31000,31000,1389
31000,32000,1402
31000,33000,1460
31000,34000,1451
31000,35000,1465
31000,36000,1417
31000,37000,1578
31000,38000,1514
31000,39000,1441
31000,40000,1588
31000,41000,1464
31000,42000,1495
31000,43000,1548
31000,44000,1562
31000,45000,1490
31000,46000,1508
31000,47000,1461
31000,48000,1477
31000,49000,1513
31000,50000,1465
32000,1000,1401
32000,2000,1387
32000,3000,1432
32000,4000,1392
32000,5000,1391
32000,6000,1376
32000,7000,1366
32000,8000,1363
32000,9000,1352
32000,10000,1358
32000,11000,1369
32000,12000,1436
32000,13000,1442
32000,14000,1442
32000,15000,1370
32000,16000,1525
32000,17000,1467
32000,18000,1415
32000,19000,1415
32000,20000,1524
32000,21000,1419
32000,22000,1521
32000,23000,1571
32000,24000,1432
32000,25000,1507
32000,26000,1502
32000,27000,1437
32000,28000,1440
32000,29000,1470
32000,30000,1549
32000,31000,1479
32000,32000,1601
32000,33000,1497
32000,34000,1527
32000,35000,1508
32000,36000,1526
32000,37000,1543
32000,38000,1628
32000,39000,1467
32000,40000,1562
32000,41000,1484
32000,42000,1476
32000,43000,1545
32000,44000,1506
32000,45000,1498
32000,46000,1590
32000,47000,1511
32000,48000,1505
32000,49000,1497
32000,50000,1497
33000,1000,1452
33000,2000,1512
33000,3000,1401
33000,4000,1403
33000,5000,1475
33000,6000,1425
33000,7000,1445
33000,8000,1496
33000,9000,1391
33000,10000,1500
33000,11000,1581
33000,12000,1487
33000,13000,1505
33000,14000,1467
33000,15000,1413
33000,16000,1489
33000,17000,1518
33000,18000,1471
33000,19000,1645
33000,20000,1587
33000,21000,1530
33000,22000,1492
33000,23000,1582
33000,24000,1511
33000,25000,1498
33000,26000,1493
33000,27000,1529
33000,28000,1520
33000,29000,1568
33000,30000,1503
33000,31000,1558
33000,32000,1611
33000,33000,1509
33000,34000,1613
33000,35000,1572
33000,36000,1524
33000,37000,1561
33000,38000,1607
33000,39000,1517
33000,40000,1526
33000,41000,1545
33000,42000,1541
33000,43000,1660
33000,44000,1593
33000,45000,1657
33000,46000,1699
33000,47000,1658
33000,48000,1616
33000,49000,1618
33000,50000,1597
34000,1000,1489
34000,2000,1514
34000,3000,1428
34000,4000,1524
34000,5000,1500
34000,6000,1463
34000,7000,1499
34000,8000,1484
34000,9000,1501
34000,10000,1646
34000,11000,1497
34000,12000,1486
34000,13000,1478
34000,14000,1530
34000,15000,1515
34000,16000,1588
34000,17000,1613
34000,18000,1551
34000,19000,1513
34000,20000,1536
34000,21000,1511
34000,22000,1552
34000,23000,1514
34000,24000,1535
34000,25000,1576
34000,26000,1598
34000,27000,1551
34000,28000,1589
34000,29000,1623
34000,30000,1641
34000,31000,1549
34000,32000,1669
34000,33000,1558
34000,34000,1609
34000,35000,1715
34000,36000,1634
34000,37000,1679
34000,38000,1665
34000,39000,1601
34000,40000,1586
34000,41000,1591
34000,42000,1596
34000,43000,1631
34000,44000,1580
34000,45000,1587
34000,46000,1641
34000,47000,1617
34000,48000,1581
34000,49000,1648
34000,50000,1622
35000,1000,1593
35000,2000,1554
35000,3000,1473
35000,4000,1542
35000,5000,1537
35000,6000,1528
35000,7000,1567
35000,8000,1592
35000,9000,1590
35000,10000,1642
35000,11000,1492
35000,12000,1604
35000,13000,1569
35000,14000,1527
35000,15000,1592
35000,16000,1591
35000,17000,1632
35000,18000,1551
35000,19000,1547
35000,20000,1586
35000,21000,1579
35000,22000,1612
35000,23000,1673
35000,24000,1673
35000,25000,1604
35000,26000,1612
35000,27000,1662
35000,28000,1723
35000,29000,1689
35000,30000,1624
35000,31000,1632
35000,32000,1608
35000,33000,1668
35000,34000,1647
35000,35000,1652
35000,36000,1667
35000,37000,1628
35000,38000,1700
35000,39000,1697
35000,40000,1639
35000,41000,1639
35000,42000,1661
35000,43000,1619
35000,44000,1782
35000,45000,1754
35000,46000,1749
35000,47000,1714
35000,48000,1683
35000,49000,1704
35000,50000,1707
36000,1000,1761
36000,2000,1553
36000,3000,1564
36000,4000,1604
36000,5000,1648
36000,6000,1516
36000,7000,1611
36000,8000,1730
36000,9000,1532
36000,10000,1569
36000,11000,1676
36000,12000,1564
36000,13000,1645
36000,14000,1585
36000,15000,1644
36000,16000,1623
36000,17000,1754
36000,18000,1580
36000,19000,1697
36000,20000,1636
36000,21000,1628
36000,22000,1660
36000,23000,1704
36000,24000,1632
36000,25000,1635
36000,26000,1622
36000,27000,1689
36000,28000,1829
36000,29000,1715
36000,30000,1678
36000,31000,1618
36000,32000,1666
36000,33000,1728
36000,34000,1720
36000,35000,1647
36000,36000,1638
36000,37000,1655
36000,38000,1649
36000,39000,1719
36000,40000,1707
36000,41000,1642
36000,42000,1651
36000,43000,1713
36000,44000,1672
36000,45000,1714
36000,46000,1697
36000,47000,1841
36000,48000,1747
36000,49000,1744
36000,50000,1687
37000,1000,1656
37000,2000,1713
37000,3000,1643
37000,4000,1633
37000,5000,1664
37000,6000,1668
37000,7000,1655
37000,8000,1705
37000,9000,1595
37000,10000,1660
37000,11000,1620
37000,12000,1624
37000,13000,1612
37000,14000,1654
37000,15000,1644
37000,16000,1608
37000,17000,1642
37000,18000,1676
37000,19000,1701
37000,20000,1662
37000,21000,1716
37000,22000,1639
37000,23000,1637
37000,24000,1667
37000,25000,1713
37000,26000,1690
37000,27000,1737
37000,28000,1645
37000,29000,1762
37000,30000,1702
37000,31000,1712
37000,32000,1653
37000,33000,1682
37000,34000,1767
37000,35000,1718
37000,36000,1719
37000,37000,1752
37000,38000,1704
37000,39000,1736
37000,40000,1749
37000,41000,1804
37000,42000,1697
37000,43000,1785
37000,44000,1899
37000,45000,1751
37000,46000,1783
37000,47000,1735
37000,48000,1800
37000,49000,1790
37000,50000,1841
38000,1000,1770
38000,2000,1666
38000,3000,1666
38000,4000,1675
38000,5000,1700
38000,6000,1672
38000,7000,1643
38000,8000,1676
38000,9000,1668
38000,10000,1679
38000,11000,1650
38000,12000,1761
38000,13000,1698
38000,14000,1719
38000,15000,1676
38000,16000,1755
38000,17000,1659
38000,18000,1771
38000,19000,1670
38000,20000,1828
38000,21000,1689
38000,22000,1773
38000,23000,1761
38000,24000,1724
38000,25000,1679
38000,26000,1793
38000,27000,1775
38000,28000,1730
38000,29000,1819
38000,30000,1782
38000,31000,1715
38000,32000,1805
38000,33000,1814
38000,34000,1739
38000,35000,1750
38000,36000,1751
38000,37000,1730
38000,38000,1825
38000,39000,1800
38000,40000,1780
38000,41000,1788
38000,42000,1789
38000,43000,1771
38000,44000,1973
38000,45000,1840
38000,46000,1850
38000,47000,1957
38000,48000,1883
38000,49000,1764
38000,50000,1872
39000,1000,1634
39000,2000,1675
39000,3000,1688
39000,4000,1755
39000,5000,1687
39000,6000,1693
39000,7000,1826
39000,8000,1655
39000,9000,1788
39000,10000,1747
39000,11000,1710
39000,12000,1770
39000,13000,1820
39000,14000,1732
39000,15000,1801
39000,16000,1834
39000,17000,1703
39000,18000,1748
39000,19000,1771
39000,20000,1915
39000,21000,1798
39000,22000,1721
39000,23000,1820
39000,24000,1771
39000,25000,1811
39000,26000,1883
39000,27000,1844
39000,28000,1842
39000,29000,1868
39000,30000,1827
39000,31000,1748
39000,32000,1794
39000,33000,1789
39000,34000,1878
39000,35000,1764
39000,36000,1853
39000,37000,1774
39000,38000,1879
39000,39000,1892
39000,40000,1773
39000,41000,1892
39000,42000,1877
39000,43000,1956
39000,44000,1883
39000,45000,1921
39000,46000,1815
39000,47000,1921
39000,48000,1898
39000,49000,1907
39000,50000,1918
40000,1000,1727
40000,2000,1780
40000,3000,1758
40000,4000,1729
40000,5000,1750
40000,6000,1881
40000,7000,1738
40000,8000,1959
40000,9000,1728
40000,10000,1844
40000,11000,1792
40000,12000,1798
40000,13000,1818
40000,14000,1797
40000,15000,1824
40000,16000,1792
40000,17000,1792
40000,18000,1912
40000,19000,1842
40000,20000,1909
40000,21000,1775
40000,22000,1889
40000,23000,1825
40000,24000,1869
40000,25000,1836
40000,26000,1801
40000,27000,1947
40000,28000,1828
40000,29000,1849
40000,30000,1918
40000,31000,1839
40000,32000,1960
40000,33000,1844
40000,34000,1831
40000,35000,1831
40000,36000,1859
40000,37000,1888
40000,38000,1914
40000,39000,1891
40000,40000,1848
40000,41000,1898
40000,42000,1932
40000,43000,1913
40000,44000,1922
40000,45000,1901
40000,46000,1903
40000,47000,1945
40000,48000,2032
40000,49000,1884
40000,50000,1925
41000,1000,1849
41000,2000,1769
41000,3000,1970
41000,4000,1857
41000,5000,1792
41000,6000,1771
41000,7000,1800
41000,8000,1742
41000,9000,1869
41000,10000,1804
41000,11000,1766
41000,12000,1816
41000,13000,1825
41000,14000,1779
41000,15000,1793
41000,16000,1884
41000,17000,1832
41000,18000,1853
41000,19000,1917
41000,20000,1921
41000,21000,1805
41000,22000,1928
41000,23000,1834
41000,24000,1912
41000,25000,1870
41000,26000,1920
41000,27000,1971
41000,28000,1823
41000,29000,1872
41000,30000,1837
41000,31000,1939
41000,32000,1872
41000,33000,1868
41000,34000,1895
41000,35000,1901
41000,36000,1881
41000,37000,1904
41000,38000,1986
41000,39000,1986
41000,40000,1949
41000,41000,1991
41000,42000,1936
41000,43000,1910
41000,44000,1890
41000,45000,1933
41000,46000,1873
41000,47000,2046
41000,48000,2100
41000,49000,1943
41000,50000,1904
42000,1000,1862
42000,2000,1877
42000,3000,1892
42000,4000,1899
42000,5000,1801
42000,6000,1820
42000,7000,1868
42000,8000,1884
42000,9000,1889
42000,10000,1793
42000,11000,1847
42000,12000,1927
42000,13000,1890
42000,14000,1866
42000,15000,1922
42000,16000,1876
42000,17000,1916
42000,18000,1941
42000,19000,1903
42000,20000,1909
42000,21000,1907
42000,22000,1888
42000,23000,1989
42000,24000,1946
42000,25000,1875
42000,26000,1941
42000,27000,1983
42000,28000,1891
42000,29000,1872
42000,30000,1968
42000,31000,1929
42000,32000,1914
42000,33000,1871
42000,34000,1890
42000,35000,1946
42000,36000,2020
42000,37000,1932
42000,38000,1917
42000,39000,2040
42000,40000,1944
42000,41000,1961
42000,42000,2019
42000,43000,1894
42000,44000,2017
42000,45000,1985
42000,46000,2010
42000,47000,1949
42000,48000,1939
42000,49000,1955
42000,50000,1919
43000,1000,1830
43000,2000,1850
43000,3000,1934
43000,4000,1939
43000,5000,1798
43000,6000,1861
43000,7000,1949
43000,8000,1839
43000,9000,1847
43000,10000,1868
43000,11000,1929
43000,12000,1944
43000,13000,1977
43000,14000,1916
43000,15000,1959
43000,16000,1982
43000,17000,1892
43000,18000,2037
43000,19000,1940
43000,20000,1968
43000,21000,1939
43000,22000,1954
43000,23000,1898
43000,24000,2034
43000,25000,2008
43000,26000,1969
43000,27000,2016
43000,28000,1959
43000,29000,2003
43000,30000,1923
43000,31000,1947
43000,32000,1938
43000,33000,1980
43000,34000,2100
43000,35000,1932
43000,36000,2028
43000,37000,2010
43000,38000,1997
43000,39000,2063
43000,40000,1983
43000,41000,2040
43000,42000,2047
43000,43000,1965
43000,44000,2084
43000,45000,2002
43000,46000,1982
43000,47000,2011
43000,48000,2003
43000,49000,2011
43000,50000,1949
44000,1000,1897
44000,2000,1854
44000,3000,1892
44000,4000,1828
44000,5000,2050
44000,6000,1970
44000,7000,1970
44000,8000,1962
44000,9000,2022
44000,10000,1910
44000,11000,1907
44000,12000,2027
44000,13000,2008
44000,14000,1986
44000,15000,2069
44000,16000,2128
44000,17000,1998
44000,18000,1990
44000,19000,2020
44000,20000,2006
44000,21000,2052
44000,22000,1985
44000,23000,1938
44000,24000,2008
44000,25000,2017
44000,26000,1963
44000,27000,1972
44000,28000,1957
44000,29000,2008
44000,30000,2046
44000,31000,1951
44000,32000,2016
44000,33000,1977
44000,34000,2011
44000,35000,1988
44000,36000,2014
44000,37000,2093
44000,38000,1997
44000,39000,2074
44000,40000,2058
44000,41000,2036
44000,42000,2073
44000,43000,2073
44000,44000,2101
44000,45000,2073
44000,46000,2013
44000,47000,2098
44000,48000,2165
44000,49000,1999
44000,50000,2051
45000,1000,1870
45000,2000,1911
45000,3000,1995
45000,4000,1971
45000,5000,2071
45000,6000,1994
45000,7000,1982
45000,8000,1917
45000,9000,1981
45000,10000,1927
45000,11000,1945
45000,12000,2065
45000,13000,1980
45000,14000,2183
45000,15000,2024
45000,16000,1964
45000,17000,2029
45000,18000,2077
45000,19000,2089
45000,20000,2045
45000,21000,2113
45000,22000,1974
45000,23000,2083
45000,24000,2042
45000,25000,2049
45000,26000,1993
45000,27000,2041
45000,28000,2042
45000,29000,2058
45000,30000,2034
45000,31000,1998
45000,32000,2156
45000,33000,2192
45000,34000,2035
45000,35000,2082
45000,36000,2153
45000,37000,2064
45000,38000,2124
45000,39000,2102
45000,40000,2095
45000,41000,2318
45000,42000,2076
45000,43000,2068
45000,44000,2047
45000,45000,2113
45000,46000,2085
45000,47000,2040
45000,48000,2067
45000,49000,2133
45000,50000,2201
46000,1000,2009
46000,2000,1984
46000,3000,1988
46000,4000,2047
46000,5000,1978
46000,6000,2035
46000,7000,2100
46000,8000,1955
46000,9000,2067
46000,10000,2044
46000,11000,2075
46000,12000,2222
46000,13000,2058
46000,14000,2041
46000,15000,2089
46000,16000,2096
46000,17000,2063
46000,18000,2027
46000,19000,2069
46000,20000,2056
46000,21000,2017
46000,22000,2108
46000,23000,2043
46000,24000,2115
46000,25000,2035
46000,26000,2030
46000,27000,2147
46000,28000,2353
46000,29000,2088
46000,30000,2203
46000,31000,2267
46000,32000,2288
46000,33000,2020
46000,34000,2120
46000,35000,2072
46000,36000,2232
46000,37000,2339
46000,38000,2094
46000,39000,2140
46000,40000,2132
46000,41000,2080
46000,42000,2142
46000,43000,2265
46000,44000,2230
46000,45000,2087
46000,46000,2140
46000,47000,2143
46000,48000,2159
46000,49000,2105
46000,50000,2129
47000,1000,2118
47000,2000,2016
47000,3000,2011
47000,4000,1991
47000,5000,2093
47000,6000,2007
47000,7000,2059
47000,8000,2088
47000,9000,2109
47000,10000,2247
47000,11000,2078
47000,12000,2106
47000,13000,2059
47000,14000,2058
47000,15000,2018
47000,16000,2025
47000,17000,2130
47000,18000,2195
47000,19000,2082
47000,20000,2147
47000,21000,2242
47000,22000,2202
47000,23000,2169
47000,24000,2123
47000,25000,2139
47000,26000,2286
47000,27000,2104
47000,28000,2103
47000,29000,2218
47000,30000,2067
47000,31000,2229
47000,32000,2128
47000,33000,2269
47000,34000,2309
47000,35000,2189
47000,36000,2176
47000,37000,2223
47000,38000,2163
47000,39000,2268
47000,40000,2166
47000,41000,2167
47000,42000,2137
47000,43000,2121
47000,44000,2174
47000,45000,2305
47000,46000,2768
47000,47000,2151
47000,48000,2291
47000,49000,2152
47000,50000,2215
48000,1000,2298
48000,2000,2082
48000,3000,2076
48000,4000,2135
48000,5000,2209
48000,6000,2072
48000,7000,2303
48000,8000,2171
48000,9000,2062
48000,10000,2118
48000,11000,2181
48000,12000,2093
48000,13000,2108
48000,14000,2137
48000,15000,2229
48000,16000,2146
48000,17000,2089
48000,18000,2109
48000,19000,2207
48000,20000,2146
48000,21000,2097
48000,22000,2158
48000,23000,2147
48000,24000,2154
48000,25000,2228
48000,26000,2170
48000,27000,2096
48000,28000,2218
48000,29000,2199
48000,30000,2104
48000,31000,2210
48000,32000,2243
48000,33000,2137
48000,34000,2288
48000,35000,2390
48000,36000,2303
48000,37000,2315
48000,38000,2224
48000,39000,2156
48000,40000,2127
48000,41000,2241
48000,42000,2171
48000,43000,2282
48000,44000,2159
48000,45000,2235
48000,46000,2188
48000,47000,2139
48000,48000,2279
48000,49000,2256
48000,50000,2226
49000,1000,2168
49000,2000,2169
49000,3000,2140
49000,4000,2114
49000,5000,2198
49000,6000,2101
49000,7000,2149
49000,8000,2216
49000,9000,2203
49000,10000,2183
49000,11000,2249
49000,12000,2257
49000,13000,2266
49000,14000,2317
49000,15000,2171
49000,16000,2265
49000,17000,2291
49000,18000,2161
49000,19000,2161
49000,20000,2280
49000,21000,2216
49000,22000,2120
49000,23000,2182
49000,24000,2138
49000,25000,2193
49000,26000,2254
49000,27000,2185
49000,28000,2268
49000,29000,2216
49000,30000,2329
49000,31000,2238
49000,32000,2158
49000,33000,2391
49000,34000,2212
49000,35000,2237
49000,36000,2202
49000,37000,2221
49000,38000,2186
49000,39000,2279
49000,40000,2314
49000,41000,2313
49000,42000,2207
49000,43000,2226
49000,44000,2218
49000,45000,2275
49000,46000,2270
49000,47000,2196
49000,48000,2292
49000,49000,2273
49000,50000,2189
50000,1000,2262
50000,2000,2200
50000,3000,2140
50000,4000,2291
50000,5000,2264
50000,6000,2178
50000,7000,2190
50000,8000,2291
50000,9000,2210
50000,10000,2165
50000,11000,2263
50000,12000,2247
50000,13000,2329
50000,14000,2273
50000,15000,2181
50000,16000,2263
50000,17000,2219
50000,18000,2258
50000,19000,2262
50000,20000,2229
50000,21000,2362
50000,22000,2210
50000,23000,2292
50000,24000,2235
50000,25000,2293
50000,26000,2284
50000,27000,2423
50000,28000,2401
50000,29000,2176
50000,30000,2274
50000,31000,2317
50000,32000,2208
50000,33000,2356
50000,34000,2244
50000,35000,2269
50000,36000,2218
50000,37000,2229
50000,38000,2306
50000,39000,2267
50000,40000,2348
50000,41000,2318
50000,42000,2234
50000,43000,2364
50000,44000,2293
50000,45000,2305
50000,46000,2370
50000,47000,2343
50000,48000,2338
50000,49000,2363
50000,50000,2319
